Text,Label
W281 W13 W3636 W17 W2360 W417 W3890 W32 W38 W5294 W367 W3010 W1220 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W49 W32 W908 W32 W1396 W2608 W2795 W32 W32 W3273 W434 W1982 W475 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W1582 W1211 W1375 W26 W731 W347 W49 W928 W215 W642 W748 W4164 W3114 W57 W1284 W24 <pad> W46 W349 <pad>,D19
W526 W2730 W2273 W97 W5342 W89 W441 W5379 W4701 W2463 W105 W3199 W180 W765 W2006 W32 W24 W495 W2348 <pad>,D19
W626 W32 W348 W1582 W1965 W1723 W2054 W122 W13 W1989 W206 W412 W12 W93 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W1524 W13 W149 W1034 W2578 W4563 W977 W301 W13 W2591 W3804 W2187 W32 W122 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W387 W3931 W2765 W13 W231 W2569 W1210 W1028 W110 W1282 W97 W1031 W111 W336 W1028 W13 W24 W49 W537 <pad>,D19
W348 W187 W1727 W13 W2167 W2574 W5330 W972 W38 W1861 W97 W278 W17 W300 W965 W24 <pad> W461 W475 <pad>,D19
W138 W32 W1409 W13 W1797 W100 W2410 W32 W13 W2779 W46 W722 W4 W1043 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W417 W32 W125 W13 W2027 W1514 W2274 W32 W13 W2361 W87 W374 W90 W1043 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W290 W32 W2227 W12 W1214 W1776 W298 W32 W32 W3525 W188 W4331 W253 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W69 W159 W1388 W13 W2293 W1428 W615 W4202 W47 W1425 W97 W462 W110 W666 W4199 W13 W24 W206 W1582 <pad>,D19
W349 W13 W1111 W38 W5279 W1200 W3293 W32 W12 W4015 W246 W333 W441 W31 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W472 W348 W851 W516 W124 W1101 W170 W2552 W2692 W910 W2696 W4808 W4409 W90 W954 W24 <pad> W38 W45 <pad>,D19
W349 W13 W83 W38 W5385 W1904 W3253 W32 W12 W3934 W69 W2730 W59 W31 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W62 W13 W170 W5052 W3301 W1130 W1122 W1582 W13 W3326 W1636 W301 W32 W112 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W1206 W122 W66 W13 W2130 W2009 W208 W4 W13 W2122 W97 W746 W38 W434 W154 <pad> <pad> W24 W32 <pad>,D19
W515 W24 W32 W5261 W170 W113 W1991 W1127 W13 W433 W3358 W347 W24 <pad> <pad> <pad> <pad> <pad> <pad> <pad>,D19
W480 W326 W4135 W87 W2463 W417 W70 W2554 W550 W397 W58 W365 W1106 W385 W1649 W13 W24 W281 W1138 <pad>,D19
W246 W32 W5230 W12 W654 W2929 W3198 W32 W32 W3859 W387 W2158 W120 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W66 W159 W1395 W110 W4202 W349 W493 W4352 W1335 W1450 W840 W342 W3613 W59 W1871 W13 W24 W206 W1582 <pad>,D19
W253 W2220 W795 W13 W2148 W100 W1438 W1296 W32 W2032 W97 W1209 W28 W387 W1162 <pad> <pad> W110 W516 <pad>,D19
W3635 W13 W434 W1478 W1723 W235 W630 W306 W13 W1747 W1093 W1101 W13 W87 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W787 W94 W100 W111 W3275 W49 W910 W3301 W119 W100 W2423 W3547 W5198 W910 W1793 W13 W24 W57 W104 <pad>,D19
W55 W2955 W3647 W87 W2227 W328 W66 W230 W909 W340 W835 W3667 W1228 W337 W162 W13 W24 W204 W493 <pad>,D19
W851 W32 W206 W2133 W1088 W4682 W1588 W348 W13 W1096 W226 W851 W12 W36 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W69 W1473 W4719 W12 W1947 W90 W428 W1965 W349 W5144 W354 W2508 W2008 W391 W2247 W32 W24 W526 W341 <pad>,D19
W206 W2402 W2078 W13 W2300 W3406 W308 W5222 W47 W1371 W97 W5278 W110 W330 W5222 W13 W24 W475 W1101 <pad>,D19
W348 W32 W5377 W32 W142 W2961 W2780 W32 W32 W323 W1043 W1562 W349 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W245 W13 W289 W3297 W4196 W1798 W126 W553 W13 W4202 W555 W39 W32 W26 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W1895 W13 W2 W2649 W2730 W127 W5047 W1099 W13 W2730 W3422 W2220 W13 W110 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W7 W32 W69 W1848 W1111 W5 W1627 W49 W13 W1126 W119 W963 W12 W2 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W15 W13 W2146 W28 W4078 W2329 W3564 W32 W12 W4528 W253 W1177 W1032 W149 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W246 W32 W5278 W12 W644 W285 W3201 W32 W32 W3866 W387 W2192 W131 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W787 W928 W968 W111 W3270 W49 W910 W3300 W125 W968 W2423 W3547 W5218 W910 W1793 W13 W24 W57 W104 <pad>,D19
W417 W89 W1582 W13 W2141 W1606 W1971 W66 W13 W209 W97 W1020 W38 W433 W383 <pad> <pad> W32 W97 <pad>,D19
W325 W13 W281 W3681 W3892 W1573 W1204 W104 W13 W3939 W804 W3280 W32 W26 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W457 W1798 W1488 W110 W4464 W69 W55 W4532 W1128 W1601 W689 W3392 W3325 W1138 W1886 W13 W24 W206 W2220 <pad>,D19
W69 W1571 W1363 W13 W229 W1643 W748 W4068 W47 W1427 W97 W4526 W110 W666 W4068 W13 W24 W280 W124 <pad>,D19
W64 W32 W1890 W32 W1528 W4203 W261 W32 W13 W309 W154 W5220 W289 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W475 W1202 W4199 W38 W1737 W26 W168 W1767 W300 W4700 W428 W2650 W555 W2552 W2159 W32 W24 W68 W1128 <pad>,D19
W15 W13 W2122 W28 W4172 W2573 W3560 W32 W12 W450 W138 W1161 W1032 W149 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W335 W32 W16 W32 W1282 W2071 W2910 W32 W32 W3429 W149 W310 W348 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W387 W13 W2043 W28 W4391 W430 W3547 W32 W12 W4414 W128 W1105 W429 W149 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W280 W3117 W2463 W13 W2308 W1020 W2052 W582 W110 W1311 W97 W647 W111 W124 W582 W13 W24 W346 W301 <pad>,D19
W300 W32 W1296 W13 W1989 W137 W2309 W32 W13 W242 W122 W912 W112 W1043 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W659 W24 W112 W3376 W5206 W1003 W3953 W435 W13 W5206 W968 W574 W13 W19 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W15 W13 W2149 W28 W4068 W1954 W3565 W32 W12 W4534 W253 W1188 W1101 W149 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W246 W32 W5331 W12 W607 W2692 W3207 W32 W32 W3872 W280 W2340 W354 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W1011 W13 W188 W5378 W2982 W802 W1047 W797 W13 W299 W2692 W2348 W32 W113 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W290 W32 W2658 W12 W1151 W1389 W303 W32 W32 W3560 W204 W721 W328 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W349 W13 W1019 W38 W5337 W1382 W3276 W32 W12 W3967 W349 W3117 W1198 W31 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W345 W2060 W5233 W13 W2153 W19 W1101 W2154 W4 W584 W89 W2341 W216 W963 W2336 W32 W24 W383 W84 <pad>,D19
W348 W763 W3451 W28 W1386 W34 W330 W1394 W480 W3691 W432 W2888 W1210 W755 W2105 W32 W24 W253 W398 <pad>,D19
W345 W2077 W5258 W13 W2156 W19 W1101 W2157 W93 W601 W281 W2337 W553 W963 W2336 W32 W24 W383 W84 <pad>,D19
W49 W32 W1188 W32 W1331 W2372 W2842 W32 W32 W3332 W183 W2607 W290 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W128 W32 W1130 W32 W1587 W5 W2557 W32 W13 W3003 W2 W2200 W170 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W57 W13 W2543 W28 W3606 W2569 W3648 W32 W38 W4747 W328 W1603 W39 W149 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W417 W32 W1099 W13 W2032 W1527 W2271 W32 W13 W2358 W87 W325 W87 W1043 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W335 W32 W2009 W12 W126 W1984 W2957 W32 W32 W3504 W433 W344 W128 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W335 W32 W1515 W32 W1284 W2094 W2905 W32 W32 W3426 W149 W302 W348 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W289 W2261 W5383 W13 W236 W111 W1372 W2320 W87 W1009 W97 W2150 W87 W312 W2324 W32 W24 W457 W114 <pad>,D19
W537 W346 W391 W516 W765 W1553 W170 W429 W283 W457 W2750 W4850 W4451 W87 W937 W24 <pad> W38 W111 <pad>,D19
W367 W32 W348 W37 W2006 W1770 W2067 W87 W13 W2018 W228 W412 W12 W93 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W1138 W2026 W2823 W90 W1723 W526 W383 W180 W1277 W2581 W1242 W3751 W1446 W627 W1547 W13 <pad> W188 W120 <pad>,D19
W3161 W347 W1419 W36 W125 W336 W228 W375 W173 W703 W230 W4672 W4105 W46 W1036 W24 <pad> W97 W46 <pad>,D19
W289 W13 W3524 W17 W2602 W131 W3855 W32 W38 W5219 W457 W277 W903 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W475 W32 W5198 W12 W679 W302 W3195 W32 W32 W3854 W387 W2132 W120 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W280 W13 W1896 W38 W4575 W934 W3527 W32 W12 W4344 W348 W943 W168 W31 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W2187 W32 W246 W515 W1271 W754 W1777 W206 W13 W1283 W903 W1372 W12 W516 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W787 W928 W968 W111 W3265 W49 W910 W3300 W125 W968 W2429 W3548 W5222 W910 W1793 W13 W24 W57 W104 <pad>,D19
W206 W2160 W1968 W13 W23 W496 W3422 W5115 W47 W1392 W97 W5226 W110 W2899 W5115 W13 W24 W246 W797 <pad>,D19
W526 W2783 W2339 W97 W5379 W89 W441 W5389 W39 W25 W934 W3195 W1738 W104 W2010 W32 W24 W495 W2552 <pad>,D19
W1562 W24 W45 W3970 W1075 W1372 W3194 W187 W13 W1075 W1856 W216 W24 W38 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W206 W217 W1976 W13 W23 W430 W340 W5117 W47 W1392 W97 W5227 W110 W2899 W5116 W13 W24 W246 W1032 <pad>,D19
W289 W13 W343 W17 W2658 W441 W3825 W32 W38 W5187 W385 W2678 W776 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W1 W2544 W213 W97 W5228 W345 W347 W5242 W963 W2251 W1428 W3234 W227 W597 W1985 W32 W24 W475 W1553 <pad>,D19
W349 W13 W1042 W38 W5329 W134 W3281 W32 W12 W3979 W349 W3154 W347 W31 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W495 W32 W4068 W12 W983 W552 W3137 W32 W32 W3732 W228 W1571 W66 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W755 W114 W2113 W46 W1305 W765 W475 W1727 W641 W658 W1197 W4290 W3510 W188 W1194 W24 <pad> W113 W289 <pad>,D19
W1101 W32 W246 W302 W1325 W911 W1793 W387 W13 W1331 W398 W1580 W12 W516 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W346 W32 W3165 W12 W1104 W1131 W3085 W32 W32 W3623 W281 W953 W627 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W281 W13 W3588 W17 W2478 W1 W3868 W32 W38 W527 W70 W2940 W1128 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W803 W24 W112 W3517 W310 W438 W3814 W617 W13 W305 W1109 W401 W13 W19 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W335 W133 W67 W13 W2188 W1571 W4525 W308 W28 W1781 W97 W754 W19 W627 W3002 W24 <pad> W34 W417 <pad>,D19
W348 W32 W411 W32 W1438 W324 W2756 W32 W32 W3197 W4 W1285 W206 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W2187 W391 W2378 W461 W528 W574 W387 W1061 W1209 W2542 W18 W4493 W3810 W93 W1107 W24 <pad> W45 W4 <pad>,D19
W57 W908 W3530 W13 W2337 W703 W1982 W1414 W111 W1183 W97 W1387 W45 W160 W1415 W32 W24 W253 W412 <pad>,D19
W64 W119 W2200 W13 W2154 W3849 W103 W1562 W38 W1935 W97 W1210 W17 W335 W1409 <pad> <pad> W112 W89 <pad>,D19
W228 W1488 W4966 W13 W2349 W334 W3406 W1986 W45 W1096 W97 W1866 W87 W472 W1989 W32 W24 W627 W3628 <pad>,D19
W349 W13 W861 W38 W5384 W1832 W3254 W32 W12 W3936 W69 W2730 W59 W31 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W300 W32 W1411 W13 W1989 W1368 W231 W32 W13 W2422 W122 W925 W112 W1043 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W204 W13 W3825 W17 W2060 W149 W3936 W32 W38 W5412 W787 W3300 W386 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W138 W301 W1524 W13 W2149 W763 W1371 W430 W12 W202 W97 W2026 W28 W206 W3739 <pad> <pad> W111 W4 <pad>,D19
W1196 W24 W90 W3729 W1141 W774 W3535 W1020 W13 W1120 W137 W2899 W24 W28 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W138 W1101 W1035 W13 W2149 W911 W1413 W2580 W12 W2025 W97 W150 W28 W280 W2378 <pad> <pad> W111 W34 <pad>,D19
W417 W397 W2775 W19 W1029 W433 W666 W1036 W168 W2987 W1411 W3109 W5293 W574 W2045 W32 W24 W49 W537 <pad>,D19
W285 W24 W19 W4598 W1220 W408 W2611 W50 W13 W1160 W2611 W553 W24 W32 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W2220 W62 W933 W494 W3346 W441 W290 W506 W338 W225 W100 W4204 W3201 W89 W1267 W24 <pad> W494 W280 <pad>,D19
W280 W13 W1831 W38 W4697 W1075 W3517 W32 W12 W4304 W348 W858 W1582 W31 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W4469 W32 W345 W1991 W5173 W2579 W1396 W910 W13 W5198 W1041 W4701 W32 W46 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W206 W2071 W1789 W13 W2297 W658 W3931 W5058 W47 W1396 W97 W5124 W110 W218 W5058 W13 W24 W349 W755 <pad>,D19
W3161 W666 W3016 W36 W325 W2220 W228 W795 W1658 W321 W223 W466 W4039 W461 W1045 W24 <pad> W97 W461 <pad>,D19
W3739 W13 W434 W151 W1606 W2277 W593 W312 W13 W161 W1131 W1101 W13 W87 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W345 W13 W2666 W28 W3530 W119 W3655 W32 W38 W4803 W68 W1769 W4701 W149 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W2580 W13 W183 W1288 W2131 W3011 W83 W7 W13 W2181 W76 W1553 W32 W90 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W1101 W505 W660 W461 W2061 W2899 W206 W3761 W933 W1035 W1488 W4408 W3662 W434 W1148 W24 <pad> W87 W149 <pad>,D19
W1004 W252 W2242 W26 W1210 W59 W348 W1364 W1895 W1196 W5376 W4128 W2979 W387 W1311 W24 <pad> W36 W495 <pad>,D19
W776 W32 W387 W5377 W667 W363 W1487 W526 W13 W749 W1296 W7 W12 W461 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W475 W32 W4706 W12 W900 W392 W3164 W32 W32 W3790 W57 W1890 W408 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W489 W32 W280 W421 W873 W379 W151 W68 W13 W881 W1003 W703 W12 W461 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W160 W703 W2869 W461 W934 W401 W280 W127 W1195 W375 W1757 W4470 W3785 W4 W1118 W24 <pad> W45 W434 <pad>,D19
W49 W350 W259 W13 W2168 W2158 W5226 W1513 W28 W1834 W97 W3422 W19 W1206 W1408 W24 <pad> W2 W290 <pad>,D19
W228 W13 W2978 W28 W3263 W903 W372 W32 W38 W4946 W526 W2107 W963 W149 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W289 W13 W3507 W17 W2610 W55 W3851 W32 W38 W5213 W457 W2750 W867 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W604 W24 W26 W3274 W747 W1296 W4068 W406 W13 W747 W905 W1004 W13 W19 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W281 W13 W3588 W17 W2478 W1 W3868 W32 W38 W527 W70 W2940 W1128 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W939 W13 W188 W5281 W3069 W866 W1083 W429 W13 W3070 W2418 W2552 W32 W113 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W15 W13 W2218 W28 W3954 W1411 W3580 W32 W12 W4579 W253 W1216 W1553 W149 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W170 W13 W3859 W17 W2039 W434 W394 W32 W38 W5420 W787 W3325 W386 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W335 W32 W1810 W12 W1265 W2020 W2945 W32 W32 W3465 W433 W3264 W64 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W417 W32 W1335 W13 W2042 W1606 W2239 W32 W13 W2338 W45 W226 W45 W1043 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W346 W836 W1796 W13 W2230 W747 W3394 W1027 W17 W1649 W97 W1548 W97 W66 W1021 W24 <pad> W183 W385 <pad>,D19
W604 W24 W26 W3269 W802 W1411 W4119 W375 W13 W802 W858 W1004 W13 W97 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W335 W32 W1723 W32 W1272 W2052 W2942 W32 W32 W3446 W149 W3146 W64 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W246 W32 W5268 W12 W644 W286 W3200 W32 W32 W3864 W387 W217 W131 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W1206 W32 W1138 W13 W2089 W203 W2151 W32 W13 W2168 W110 W1732 W17 W1043 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W495 W32 W3826 W12 W1022 W731 W3121 W32 W32 W3701 W228 W1364 W385 W183 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W349 W1401 W1298 W13 W229 W2047 W92 W3949 W97 W1435 W97 W446 W110 W597 W3948 W13 W24 W280 W1004 <pad>,D19
W475 W3011 W3689 W13 W2248 W2344 W2407 W2261 W19 W1526 W97 W2757 W47 W354 W2253 W13 W24 W204 W55 <pad>,D19
W15 W4981 W3086 W13 W2324 W386 W515 W118 W111 W1256 W97 W1167 W111 W797 W118 W32 W24 W64 W1372 <pad>,D19
W49 W32 W95 W32 W1393 W2586 W2808 W32 W32 W3278 W434 W2026 W475 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W128 W32 W844 W32 W1627 W5377 W2543 W32 W13 W2988 W2 W2047 W188 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W216 W32 W346 W105 W1544 W1186 W1931 W183 W13 W1554 W104 W317 W12 W154 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W69 W1731 W1440 W13 W2293 W1191 W5387 W4391 W47 W1424 W97 W4706 W110 W765 W4361 W13 W24 W206 W168 <pad>,D19
W475 W3264 W4135 W13 W2269 W1832 W2227 W249 W19 W1516 W97 W2936 W47 W493 W2485 W13 W24 W281 W1138 <pad>,D19
W281 W13 W3557 W17 W254 W66 W3863 W32 W38 W5251 W66 W2897 W1124 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W4110 W32 W57 W1757 W5226 W2587 W1413 W626 W13 W5229 W790 W472 W32 W46 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W347 W1409 W2498 W90 W1373 W1 W337 W1471 W1667 W2139 W1467 W3786 W1563 W68 W1526 W13 <pad> W433 W626 <pad>,D19
W417 W32 W312 W13 W2050 W1757 W2218 W32 W13 W2308 W45 W1181 W110 W1043 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W289 W13 W3487 W17 W2611 W59 W3848 W32 W38 W5211 W457 W2743 W867 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W347 W1636 W2576 W90 W145 W1 W337 W1527 W152 W2192 W1364 W378 W1538 W334 W1538 W13 <pad> W433 W626 <pad>,D19
W128 W32 W952 W32 W162 W5293 W2553 W32 W13 W2992 W2 W2106 W188 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W335 W1044 W3690 W28 W1475 W2 W574 W1487 W66 W4068 W412 W2792 W326 W1101 W2143 W32 W24 W417 W505 <pad>,D19
W281 W13 W3540 W17 W2577 W626 W3859 W32 W38 W5241 W66 W2870 W1017 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W387 W13 W2041 W28 W4396 W430 W3546 W32 W12 W4411 W128 W1094 W429 W149 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W128 W32 W965 W32 W1613 W5107 W2555 W32 W13 W2994 W2 W2113 W188 W434 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W170 W13 W3903 W17 W1926 W461 W3957 W32 W38 W5432 W910 W35 W432 W433 <pad> <pad> <pad> <pad> <pad> <pad>,D19
W335 W2086 W951 W13 W2201 W1276 W418 W379 W28 W1753 W97 W106 W19 W130 W3689 W24 <pad> W4 W68 <pad>,D19
W57 W87 W97 W526 W204 W2582 W37 W128 W774 W87 W297 W32 W659 W457 W19 <pad> <pad> <pad> <pad> <pad>,D13
W15 W87 W97 W526 W281 W3117 W51 W348 W1099 W87 W285 W32 W927 W457 W19 <pad> <pad> <pad> <pad> <pad>,D13
W553 W93 W32 W787 W66 W164 W939 W19 W1982 W38 W7 W13 W2407 W349 W24 <pad> <pad> <pad> <pad> <pad>,D13
W70 W36 W38 W66 W300 W5228 W498 W154 W2113 W19 W1524 W13 W540 W64 W12 <pad> <pad> <pad> <pad> <pad>,D13
W90 W12 W110 W1776 W110 W90 W429 W1722 W89 W112 W3194 W32 W67 W50 W47 <pad> <pad> <pad> <pad> <pad>,D13
W149 W12 W38 W3098 W97 W17 W369 W855 W1043 W110 W3072 W32 W2671 W1368 W38 <pad> <pad> <pad> <pad> <pad>,D13
W113 W17 W111 W253 W112 W306 W433 W354 W457 W26 W2232 W32 W55 W59 W110 <pad> <pad> <pad> <pad> <pad>,D13
W154 W97 W110 W417 W2 W1065 W346 W66 W401 W113 W1536 W32 W3628 W354 W47 <pad> <pad> <pad> <pad> <pad>,D13
W1206 W26 W17 W383 W495 W2936 W1580 W281 W388 W47 W2047 W13 W1984 W328 W38 <pad> <pad> <pad> <pad> <pad>,D13
W26 W12 W47 W1488 W47 W45 W432 W1798 W281 W113 W5085 W32 W92 W840 W97 <pad> <pad> <pad> <pad> <pad>,D13
W289 W45 W97 W334 W433 W1408 W131 W300 W1160 W90 W400 W32 W1643 W70 W19 <pad> <pad> <pad> <pad> <pad>,D13
W26 W17 W110 W253 W26 W746 W289 W120 W910 W26 W2132 W32 W330 W55 W110 <pad> <pad> <pad> <pad> <pad>,D13
W59 W154 W12 W408 W130 W1282 W406 W87 W1195 W28 W4110 W13 W1723 W495 W13 <pad> <pad> <pad> <pad> <pad>,D13
W89 W12 W32 W4160 W19 W12 W2055 W1886 W154 W19 W380 W32 W3855 W3024 W13 <pad> <pad> <pad> <pad> <pad>,D13
W281 W12 W12 W3759 W19 W38 W1280 W1460 W93 W97 W3549 W32 W3513 W249 W32 <pad> <pad> <pad> <pad> <pad>,D13
W666 W93 W32 W787 W70 W1767 W1020 W28 W224 W12 W3161 W13 W2554 W69 W24 <pad> <pad> <pad> <pad> <pad>,D13
W87 W12 W110 W3804 W110 W90 W51 W452 W228 W112 W2611 W32 W132 W1277 W110 <pad> <pad> <pad> <pad> <pad>,D13
W1 W46 W28 W385 W348 W3948 W1017 W31 W1065 W97 W722 W13 W3229 W300 W38 <pad> <pad> <pad> <pad> <pad>,D13
W328 W494 W28 W383 W346 W3167 W317 W204 W5053 W47 W155 W13 W2094 W1206 W38 <pad> <pad> <pad> <pad> <pad>,D13
W70 W36 W38 W66 W300 W5198 W4469 W34 W2106 W19 W167 W13 W5377 W64 W12 <pad> <pad> <pad> <pad> <pad>,D13
W345 W12 W32 W4470 W19 W32 W2579 W2083 W516 W17 W3950 W32 W4114 W3384 W13 <pad> <pad> <pad> <pad> <pad>,D13
W1043 W12 W17 W2032 W97 W97 W10 W3750 W31 W111 W2270 W32 W162 W4082 W28 <pad> <pad> <pad> <pad> <pad>,D13
W434 W47 W47 W1206 W93 W115 W1206 W337 W2187 W113 W1130 W32 W617 W910 W47 <pad> <pad> <pad> <pad> <pad>,D13
W253 W26 W17 W337 W246 W2577 W537 W228 W2580 W110 W338 W13 W1401 W68 W28 <pad> <pad> <pad> <pad> <pad>,D13
W93 W47 W47 W417 W154 W2106 W348 W457 W2220 W113 W1316 W32 W1145 W131 W47 <pad> <pad> <pad> <pad> <pad>,D13
W290 W113 W19 W1 W387 W1365 W797 W69 W925 W111 W115 W32 W4563 W1 W17 <pad> <pad> <pad> <pad> <pad>,D13
W666 W93 W32 W787 W70 W1777 W1020 W28 W2242 W12 W3161 W13 W2554 W69 W24 <pad> <pad> <pad> <pad> <pad>,D13
W334 W494 W28 W385 W290 W3394 W42 W188 W722 W47 W1079 W13 W2544 W417 W38 <pad> <pad> <pad> <pad> <pad>,D13
W47 W12 W111 W498 W110 W113 W228 W3628 W57 W494 W95 W32 W1553 W703 W111 <pad> <pad> <pad> <pad> <pad>,D13
W597 W93 W32 W787 W66 W1713 W1011 W17 W2169 W12 W39 W13 W25 W69 W24 <pad> <pad> <pad> <pad> <pad>,D13
W246 W122 W19 W627 W345 W943 W124 W495 W406 W45 W150 W32 W270 W337 W17 <pad> <pad> <pad> <pad> <pad>,D13
W1206 W26 W17 W383 W495 W3024 W306 W281 W430 W47 W1730 W13 W2051 W328 W38 <pad> <pad> <pad> <pad> <pad>,D13
W111 W38 W111 W128 W87 W334 W2 W1138 W348 W494 W2892 W32 W387 W347 W111 <pad> <pad> <pad> <pad> <pad>,D13
W110 W12 W111 W3406 W110 W122 W64 W663 W57 W26 W1365 W32 W2569 W1732 W111 <pad> <pad> <pad> <pad> <pad>,D13
W49 W113 W17 W130 W280 W1747 W160 W280 W1162 W111 W81 W13 W747 W627 W28 <pad> <pad> <pad> <pad> <pad>,D13
W434 W110 W47 W1206 W93 W1285 W328 W130 W2552 W122 W1030 W32 W909 W910 W47 <pad> <pad> <pad> <pad> <pad>,D13
W110 W38 W111 W128 W45 W69 W46 W1198 W495 W494 W314 W32 W433 W347 W111 <pad> <pad> <pad> <pad> <pad>,D13
W26 W12 W47 W1515 W47 W45 W432 W1848 W281 W113 W5086 W32 W943 W927 W97 <pad> <pad> <pad> <pad> <pad>,D13
W47 W12 W111 W746 W110 W113 W228 W3628 W57 W494 W968 W32 W160 W703 W111 <pad> <pad> <pad> <pad> <pad>,D13
W87 W28 W111 W138 W122 W597 W4 W55 W328 W26 W2586 W32 W417 W1198 W111 <pad> <pad> <pad> <pad> <pad>,D13
